source_id,evidence,owner,deadline,confidence,status,rule_score,rules_triggered,recommendation,error_type
M02505,Decision: prepare release checklist for the deployment,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW,LOW_CONFIDENCE
M02505,Operations Team will handle the work by 2026-01-07,Operations Team,2026-01-07,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW,NORMAL
M02506,We decided that the reporting pipeline must be completed by 2026-08-30,UNKNOWN,2026-08-30,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL,MISSING_OWNER
M02506,The Security Team will validate migration results,Security Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW,MISSING_DEADLINE
M02507,Decision: review client requirements for the project scope,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW,LOW_CONFIDENCE
M02507,Platform Team will handle the work by 2026-06-20,Platform Team,2026-06-20,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW,NORMAL
M02508,The analytics dashboard should be ready by 2026-02-19; the QA Team will complete dashboard testing,QA Team,2026-02-19,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW,NORMAL
M02509,Decision: complete dashboard testing for the analytics dashboard,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW,LOW_CONFIDENCE
M02509,Data Engineering Team will handle the work by 2026-03-23,Data Engineering Team,2026-03-23,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW,NORMAL
M02510,We decided that the release must be completed by 2026-08-12,UNKNOWN,2026-08-12,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL,MISSING_OWNER
M02510,The Consulting Team will finalize deployment plan,Consulting Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW,MISSING_DEADLINE
M02511,Decision: prepare data quality report for the data pipeline,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW,LOW_CONFIDENCE
M02511,Analytics Team will handle the work by 2026-09-18,Analytics Team,2026-09-18,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW,NORMAL
M02512,We decided that the release must be completed by 2026-04-22,UNKNOWN,2026-04-22,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL,MISSING_OWNER
M02512,The Consulting Team will finalize deployment plan,Consulting Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW,MISSING_DEADLINE
M02513,Decision: validate migration results for the reporting pipeline,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW,LOW_CONFIDENCE
M02513,Project Team will handle the work by 2026-08-16,Project Team,2026-08-16,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW,NORMAL
M02514,The team agreed to complete security review for the production deployment,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW,LOW_CONFIDENCE
M02515,We decided that the analytics dashboard must be completed by 2026-06-10,UNKNOWN,2026-06-10,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL,MISSING_OWNER
M02515,The Data Engineering Team will complete dashboard testing,Data Engineering Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW,MISSING_DEADLINE
M02516,"The analytics model should be completed by 2026-08-07, but an owner has not yet been confirmed",UNKNOWN,2026-08-07,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL,MISSING_OWNER
M02517,Decision: validate new metrics for the reporting,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW,LOW_CONFIDENCE
M02517,Consulting Team will handle the work by 2026-08-22,Consulting Team,2026-08-22,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW,NORMAL
M02518,We decided that the reporting pipeline must be completed by 2026-03-30,UNKNOWN,2026-03-30,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL,MISSING_OWNER
M02518,The Analytics Team will validate migration results,Analytics Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW,MISSING_DEADLINE
M02519,We decided that the release must be completed by 2026-02-11,UNKNOWN,2026-02-11,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL,MISSING_OWNER
M02519,The Platform Team will finalize deployment plan,Platform Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW,MISSING_DEADLINE
M02520,The team agreed to finalize deployment plan for the release,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW,LOW_CONFIDENCE
M02521,The team agreed to update project documentation for the client demo,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW,LOW_CONFIDENCE
M02522,Decision: complete ETL integration for the dashboard,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW,LOW_CONFIDENCE
M02522,Operations Team will handle the work by 2026-07-26,Operations Team,2026-07-26,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW,NORMAL
M02523,The client demo should be ready by 2026-05-31; the Migration Team will update project documentation,Migration Team,2026-05-31,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW,NORMAL
M02524,The team agreed to complete dashboard testing for the analytics dashboard,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW,LOW_CONFIDENCE
M02525,We decided that the client demo must be completed by 2026-05-05,UNKNOWN,2026-05-05,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL,MISSING_OWNER
M02525,The Consulting Team will update project documentation,Consulting Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW,MISSING_DEADLINE
M02526,We decided that the data pipeline must be completed by 2026-07-02,UNKNOWN,2026-07-02,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL,MISSING_OWNER
M02526,The Documentation Team will prepare data quality report,Documentation Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW,MISSING_DEADLINE
M02527,We decided that the client platform must be completed by 2026-04-21,UNKNOWN,2026-04-21,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL,MISSING_OWNER
M02527,The Security Team will complete API integration,Security Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW,MISSING_DEADLINE
M02528,We decided that the client demo must be completed by 2026-09-14,UNKNOWN,2026-09-14,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL,MISSING_OWNER
M02528,The Data Engineering Team will update project documentation,Data Engineering Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW,MISSING_DEADLINE
M02529,We decided that the client demo must be completed by 2026-07-17,UNKNOWN,2026-07-17,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL,MISSING_OWNER
M02529,The Security Team will update project documentation,Security Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW,MISSING_DEADLINE
M02530,The deployment should be ready by 2026-05-30; the Analytics Team will prepare release checklist,Analytics Team,2026-05-30,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW,NORMAL
M02531,We decided that the production deployment must be completed by 2026-02-03,UNKNOWN,2026-02-03,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL,MISSING_OWNER
M02531,The Platform Team will complete security review,Platform Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW,MISSING_DEADLINE
M02532,Decision: validate new metrics for the reporting,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW,LOW_CONFIDENCE
M02532,Operations Team will handle the work by 2026-08-29,Operations Team,2026-08-29,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW,NORMAL
M02533,The team agreed to validate new metrics for the reporting,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW,LOW_CONFIDENCE
M02534,We decided that the analytics dashboard must be completed by 2026-08-26,UNKNOWN,2026-08-26,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL,MISSING_OWNER
M02534,The Platform Team will complete dashboard testing,Platform Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW,MISSING_DEADLINE
M02535,We decided that the production deployment must be completed by 2026-03-09,UNKNOWN,2026-03-09,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL,MISSING_OWNER
M02535,The Platform Team will complete security review,Platform Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW,MISSING_DEADLINE
M02536,Decision: validate new metrics for the reporting,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW,LOW_CONFIDENCE
M02536,QA Team will handle the work by 2026-07-16,QA Team,2026-07-16,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW,NORMAL
M02537,The reporting should be ready by 2026-02-08; the Security Team will validate new metrics,Security Team,2026-02-08,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW,NORMAL
M02538,Decision: prepare data quality report for the data pipeline,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW,LOW_CONFIDENCE
M02538,Documentation Team will handle the work by 2026-08-03,Documentation Team,2026-08-03,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW,NORMAL
M02539,The deployment should be ready by 2026-06-24; the QA Team will prepare release checklist,QA Team,2026-06-24,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW,NORMAL
M02540,The data pipeline should be ready by 2026-09-13; the Security Team will prepare data quality report,Security Team,2026-09-13,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW,NORMAL
M02541,The analytics model should be ready by 2026-09-06; the QA Team will verify model outputs,QA Team,2026-09-06,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW,NORMAL
M02542,Decision: complete dashboard testing for the analytics dashboard,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW,LOW_CONFIDENCE
M02542,Analytics Team will handle the work by 2026-03-11,Analytics Team,2026-03-11,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW,NORMAL
M02543,We decided that the analytics dashboard must be completed by 2026-07-10,UNKNOWN,2026-07-10,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL,MISSING_OWNER
M02543,The Migration Team will complete dashboard testing,Migration Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW,MISSING_DEADLINE
M02544,"The Consulting Team will complete dashboard testing, but no deadline has been confirmed yet",Consulting Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner identified | Deadline missing,READY_FOR_HUMAN_APPROVAL,MISSING_DEADLINE
M02545,The dashboard should be ready by 2026-06-22; the Security Team will complete ETL integration,Security Team,2026-06-22,100,READY_FOR_REVIEW,70,Action language detected | Owner identified | Deadline identified,NEEDS_HUMAN_REVIEW,NORMAL
M02546,We decided that the client demo must be completed by 2026-06-02,UNKNOWN,2026-06-02,80,NEEDS_HUMAN_REVIEW,80,Decision language detected | Action language detected | Owner missing | Deadline identified,READY_FOR_HUMAN_APPROVAL,MISSING_OWNER
M02546,The Platform Team will update project documentation,Platform Team,UNKNOWN,80,NEEDS_HUMAN_REVIEW,50,Action language detected | Owner identified | Deadline missing,NEEDS_HUMAN_REVIEW,MISSING_DEADLINE
M02547,The team agreed to prepare release checklist for the deployment,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW,LOW_CONFIDENCE
M02548,The team agreed to validate new metrics for the reporting,UNKNOWN,UNKNOWN,60,NEEDS_HUMAN_REVIEW,60,Decision language detected | Action language detected | Owner missing | Deadline missing,NEEDS_HUMAN_REVIEW,LOW_CONFIDENCE
